Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Unnamed: 0.1;;;;;;;;,Unnamed: 0.1
7600,7937,Felipe Villagrán,67,60,61,71,65,55,69,60,60,55,55,80,67,46,42,71,68,60,72,75,75,64,59,59,60,70,66,59,45,51,60,52,63,68,75,59,CM,2,2,Left,"180cm / 5'11""",81kg / 179lb,,27,Chile,Sudamericana,Everton,"Long Ball Pass, Pinged Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felipe-villagran/254974,,,,,,,7600
7819,9009,Tiberiu Căpușă,66,76,40,54,60,61,72,74,77,41,31,59,46,28,24,56,56,28,59,47,53,58,70,62,62,60,54,61,53,62,61,63,71,82,71,63,RB,3,2,Right,"183cm / 6'0""",75kg / 165lb,,26,Romania,SUPERLIGA,FC Hermannstadt,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tiberiu-capusa/254289,,,,,,,7819
7782,9009,Sol Brynn,66,65,65,62,66,33,65,34,32,8,9,47,9,6,15,42,14,14,24,25,11,8,32,44,60,14,42,10,14,12,14,12,44,27,40,25,GK,2,1,Right,"184cm / 6'0""",80kg / 176lb,,23,England,EFL Championship,Middlesbrough,"Cross Claimer, Far Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sol-brynn/242853,65.0,65.0,62.0,65.0,66.0,,7782
8135,9009,Martijn Kaars,66,74,65,54,67,31,64,72,76,71,67,68,58,55,58,54,58,54,54,44,59,66,67,66,64,69,66,34,58,28,25,29,70,79,64,45,ST,3,3,Right,"183cm / 6'0""",73kg / 161lb,CAM,25,Holland,Bundesliga 2,1. FC Magdeburg,"Technical, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martijn-kaars/269264,,,,,,,8135
8234,9009,Jonathan Lucca,66,68,56,66,63,65,78,69,68,43,52,68,54,54,60,65,62,68,69,68,64,62,57,64,69,67,60,68,51,67,65,67,70,82,76,80,CM,3,2,Left,"184cm / 6'0""",77kg / 170lb,CDM,30,Brazil,Liga Portugal,AVS Futebol SAD,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jonathan-lucca/72652,,,,,,,8234
8505,9009,Gökhan Sazdağı,66,69,64,63,67,60,62,70,68,64,62,72,62,58,56,60,65,43,66,63,62,67,69,68,67,65,65,60,59,56,64,58,64,73,57,58,RB,3,2,Right,"179cm / 5'10""",72kg / 159lb,"ST, LM",29,Turkey,Trendyol Süper Lig,Kayserispor,Whipped Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gokhan-sazdag/263808,,,,,,,8505
8124,9009,Dani Jiménez,66,66,64,61,69,50,64,49,52,15,13,46,10,19,25,54,29,10,34,23,24,12,65,54,65,20,47,25,13,16,13,12,64,40,66,31,GK,3,1,Right,"179cm / 5'10""",72kg / 159lb,,34,Spain,LALIGA HYPERMOTION,SD Huesca,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dani-jimenez/194934,66.0,64.0,61.0,64.0,69.0,,8124
7891,9009,Christoph Daferner,66,54,67,48,64,29,75,56,53,68,70,68,60,64,62,54,37,36,58,37,44,65,62,58,65,65,57,24,67,31,23,17,76,69,81,69,ST,3,2,Right,"189cm / 6'2""",85kg / 187lb,,26,Germany,3. Liga,Dynamo Dresden,"Aerial, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christoph-daferner/235157,,,,,,,7891
9715,10108,Tyler Walker,65,75,65,56,66,36,59,74,76,66,66,67,63,61,68,61,58,45,59,43,59,64,77,72,63,65,65,31,61,39,34,18,72,60,61,51,ST,4,3,Right,"184cm / 6'0""",78kg / 172lb,,27,England,EFL League One,Lincoln City,Finesse Shot,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tyler-walker/222878,,,,,,,9715
9035,10108,Jake Garrett,65,65,53,60,63,61,67,69,62,54,56,54,49,40,42,60,54,39,65,65,45,61,73,77,63,62,58,62,50,61,64,65,62,68,61,84,CDM,4,2,Left,"177cm / 5'10""",73kg / 161lb,CM,21,England,EFL League One,Bristol Rovers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jake-garrett/256358,,,,,,,9035
9353,10108,Ilario Monterisi,65,53,30,45,47,65,67,47,57,32,26,43,24,32,34,34,47,32,56,41,35,46,33,37,60,54,48,65,64,65,67,64,67,55,71,70,CB,3,2,Right,"190cm / 6'3""",82kg / 181lb,RB,22,Italy,Serie BKT,Frosinone,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ilario-monterisi/270064,,,,,,,9353
9270,10108,Emmanuel Longelo,65,81,52,60,64,57,60,79,83,58,50,56,55,51,45,57,65,61,59,56,63,65,69,74,62,62,58,56,47,56,61,59,63,68,57,55,LB,3,3,Left,"183cm / 6'0""",70kg / 154lb,,23,England,EFL League One,Cambridge Utd,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emmanuel-longelo/256216,,,,,,,9270
8709,10108,David Ajiboye,65,91,56,55,67,38,68,92,91,57,57,57,56,44,55,56,59,52,57,44,49,65,92,90,56,62,62,37,45,40,36,33,75,79,73,42,RM,3,3,Right,"170cm / 5'7""",70kg / 154lb,RW,25,England,EFL League One,Peterborough,"Quick Step, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-ajiboye/240977,,,,,,,8709
9342,10108,Cristopher Mesías,65,65,54,60,64,61,71,63,67,58,48,67,64,37,37,61,53,44,68,65,38,64,58,70,60,66,57,62,40,62,67,58,58,78,71,65,CM,2,2,Left,"180cm / 5'11""",78kg / 172lb,CDM,26,Chile,Libertadores,Cobresal,Press Proven,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cristopher-mesias/247444,,,,,,,9342
9723,10108,Conor Washington,65,74,65,58,64,34,71,74,74,64,64,66,65,57,69,62,56,44,60,56,46,63,72,66,64,64,63,30,60,36,29,28,74,70,70,73,ST,3,2,Right,"178cm / 5'10""",85kg / 187lb,,32,Northern Ireland,EFL Championship,Derby County,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/conor-washington/217758,,,,,,,9723
9998,11203,Jamie Donley,64,66,60,60,64,35,54,68,65,62,62,59,60,49,55,65,53,41,65,61,55,62,71,68,60,64,58,28,54,36,35,29,63,54,60,38,CAM,3,3,Left,"183cm / 6'0""",70kg / 154lb,ST,19,England,EFL League One,Leyton Orient,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jamie-donley/278557,,,,,,,9998
10498,11203,Dante Polvara,64,56,56,62,65,59,73,64,50,63,53,68,56,46,41,62,56,45,68,64,50,65,54,79,67,65,67,61,68,57,58,53,77,75,77,61,RM,4,3,Right,"195cm / 6'5""",81kg / 179lb,"CAM, CDM, RW",24,United States,Scottish Prem,Aberdeen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dante-polvara/242791,,,,,,,10498
10943,12239,Piotr Ceglarz,63,64,62,64,61,57,72,66,62,66,60,62,62,59,69,68,63,61,64,62,62,58,57,64,55,65,68,58,53,60,55,54,68,78,73,65,CAM,2,3,Right,"180cm / 5'11""",76kg / 168lb,LW,32,Poland,PKO BP Ekstraklasa,Motor Lublin,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/piotr-ceglarz/214887,,,,,,,10943
11255,12239,Paddy Madden,63,53,64,56,62,39,69,55,51,65,65,64,59,63,67,59,51,56,61,49,52,61,69,62,66,62,60,31,63,42,39,26,69,73,71,57,ST,3,2,Right,"183cm / 6'0""",76kg / 168lb,,34,Republic of Ireland,EFL League Two,Chesterfield,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paddy-madden/189808,,,,,,,11255
12290,13135,Sebastian Rudol,62,65,35,53,50,61,71,68,63,54,27,48,31,33,46,42,61,38,58,57,39,40,69,67,62,52,58,65,54,59,62,60,65,75,67,76,CB,3,2,Right,"185cm / 6'1""",77kg / 170lb,,29,Poland,PKO BP Ekstraklasa,Motor Lublin,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sebastian-rudol/209452,,,,,,,12290
11692,13135,Max Anderson,62,77,57,60,64,54,69,75,78,57,58,62,54,47,45,60,54,43,66,63,56,61,78,80,57,63,63,53,47,54,58,55,61,82,59,81,CM,3,2,Right,"175cm / 5'9""",70kg / 154lb,CDM,23,Scotland,EFL League One,Crawley Town,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-anderson/262363,,,,,,,11692
12350,13135,Marcelo Suárez,62,59,36,48,49,62,67,55,62,44,45,29,20,33,47,33,29,44,62,60,45,42,55,60,60,55,45,63,55,60,65,60,66,65,72,58,CB,3,2,Right,"180cm / 5'11""",78kg / 172lb,,22,Bolivia,Sudamericana,Always Ready,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcelo-suarez/265757,,,,,,,12350
11869,13135,Lee Erwin,62,67,61,51,61,27,63,67,67,62,60,63,58,56,68,61,40,39,56,45,40,61,69,55,58,61,60,27,62,30,15,19,73,69,72,32,ST,3,2,Right,"188cm / 6'2""",79kg / 174lb,,30,Scotland,Finnliiga,HJK Helsinki,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lee-erwin/205311,,,,,,,11869
11907,13135,Christian Gomis,62,73,64,47,61,27,51,73,73,58,67,70,56,56,52,50,46,34,54,33,47,63,59,58,56,63,46,20,51,25,27,27,65,48,60,28,ST,2,2,Right,"184cm / 6'0""",83kg / 183lb,LW,24,Senegal,CSSL,FC Winterthur,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christian-gomis/73235,,,,,,,11907
11799,13135,Baldovino Cimino,62,78,46,54,60,59,59,79,78,44,39,59,51,41,42,50,54,41,58,53,52,60,63,70,59,59,51,58,54,59,62,59,69,54,60,61,RB,3,2,Right,"184cm / 6'0""",72kg / 159lb,CB,20,Italy,Serie BKT,Cosenza,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/baldovino-cimino/277851,,,,,,,11799
12320,13135,Amrinder Singh,62,64,56,55,65,43,60,44,42,12,18,41,20,17,30,36,18,17,30,19,18,14,30,53,62,27,55,19,13,14,17,17,60,30,65,21,GK,1,1,Right,"186cm / 6'1""",80kg / 176lb,,31,India,ISL,Odisha FC,Footwork,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amrinder-singh/223760,64.0,56.0,55.0,60.0,65.0,,12320
12077,13135,Adam Legzdins,62,60,59,62,62,33,61,35,30,15,13,47,12,18,17,54,17,17,20,25,17,15,47,45,60,17,60,16,19,11,11,11,60,31,65,37,GK,3,1,Right,"190cm / 6'3""",90kg / 198lb,,37,England,Scottish Prem,Dundee FC,Far Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adam-legzdins/182761,60.0,59.0,62.0,61.0,62.0,,12077
12708,13955,Robbie Gotts,61,76,54,60,64,54,62,77,76,57,55,55,56,41,52,61,56,56,62,61,59,61,82,84,60,62,60,53,44,55,57,55,59,69,58,62,CM,3,3,Right,"173cm / 5'8""",70kg / 154lb,,24,England,EFL League Two,Barrow,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robbie-gotts/246874,,,,,,,12708
12795,13955,Michal Kukucka,61,61,64,57,61,44,62,41,48,9,5,43,24,11,21,51,17,31,39,46,8,11,39,41,49,29,50,21,21,30,19,16,57,34,55,31,GK,3,1,Left,"191cm / 6'3""",83kg / 183lb,,22,Slovakia,Bundesliga 2,1. FC Nürnberg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michal-kukucka/73203,61.0,64.0,57.0,62.0,61.0,,12795
13086,13955,Kauã Santos,61,64,60,55,64,30,57,32,28,4,4,41,8,5,16,22,11,12,22,20,13,8,31,22,51,13,20,8,10,6,14,13,55,24,64,26,GK,1,1,Right,"196cm / 6'5""",84kg / 185lb,,21,Brazil,Bundesliga,Frankfurt,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kaua-santos/277929,64.0,60.0,55.0,57.0,64.0,,13086
12686,13955,Eugene Frimpong,61,73,49,61,59,58,62,74,72,54,47,54,49,37,47,62,49,54,68,64,48,55,73,70,58,59,58,63,57,59,54,58,67,71,58,60,CM,3,3,Left,"174cm / 5'9""",70kg / 154lb,CAM,21,Ghana,LALIGA EA SPORTS,R. Valladolid CF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eugene-frimpong/278551,,,,,,,12686
12899,13955,Emeka Oduah,61,81,56,50,62,26,60,79,82,58,58,56,51,52,52,48,58,32,56,38,46,63,66,56,56,62,53,26,44,24,24,22,67,60,71,33,RW,3,3,Right,"192cm / 6'4""",77kg / 170lb,"LW, ST, RM",22,Germany,3. Liga,VfL Osnabrück,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emeka-oduah/266684,,,,,,,12899
12758,13955,Dion Kacuri,61,69,48,59,64,43,61,66,72,58,48,51,44,47,49,66,38,56,68,62,51,65,69,51,61,66,57,48,46,32,48,48,63,48,72,48,CM,3,3,Left,"190cm / 6'3""",82kg / 181lb,CAM,20,Switzerland,CSSL,Yverdon Sport FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dion-kacuri/270847,,,,,,,12758
12732,13955,Daryl Horgan,61,80,55,60,66,30,56,81,80,56,53,60,55,54,53,60,60,61,60,57,63,63,90,90,57,61,66,32,39,38,23,18,58,58,55,53,CAM,3,4,Right,"170cm / 5'7""",70kg / 154lb,"RM, LM",32,Republic of Ireland,SSE Airtricity PD,Dundalk,Finesse Shot,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daryl-horgan/202663,,,,,,,12732
12752,13955,Danny Johnson,61,54,63,47,60,24,56,56,53,64,65,65,58,62,59,53,38,44,54,35,41,56,69,70,64,60,64,20,61,18,21,18,56,50,64,44,ST,3,2,Left,"178cm / 5'10""",82kg / 181lb,,31,England,EFL League Two,Walsall,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danny-johnson/224870,,,,,,,12752
12988,13955,Alejandro Santander,61,62,57,51,63,21,59,19,23,5,6,38,6,7,14,19,12,11,24,17,11,12,29,48,58,17,22,10,11,8,12,14,44,28,51,26,GK,3,1,Right,"178cm / 5'10""",75kg / 165lb,,21,Chile,Libertadores,Cobresal,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alejandro-santander/256557,62.0,57.0,51.0,59.0,63.0,,12988
13195,14644,Yassin Belkhdim,60,51,44,61,61,59,51,55,48,44,39,54,43,38,53,60,54,44,68,68,47,59,61,68,60,65,57,60,54,56,63,62,52,34,53,69,CM,3,2,Right,"175cm / 5'9""",70kg / 154lb,,22,France,Ligue 1 McDonald's,Angers SCO,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yassin-belkhdim/269729,,,,,,,13195
13216,14644,Tarek Buchmann,60,57,29,40,41,61,65,55,59,25,22,47,22,31,43,37,25,30,50,46,34,36,50,40,57,41,57,57,55,59,67,60,67,54,75,53,CB,3,2,Right,"188cm / 6'2""",86kg / 190lb,,19,Germany,Bundesliga,FC Bayern München,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tarek-buchmann/276004,,,,,,,13216
13617,14644,Sergi Rosanas,60,81,36,51,60,54,45,79,82,49,30,44,41,28,36,42,53,33,59,45,50,58,66,72,53,62,45,56,44,54,55,57,48,49,44,44,RB,3,2,Right,"172cm / 5'8""",66kg / 146lb,,23,Spain,Eredivisie,Sparta Rotterdam,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sergi-rosanas/276074,,,,,,,13617
13279,14644,Sadou Diallo,60,53,49,55,60,57,65,54,53,49,45,61,49,44,39,49,47,44,63,61,52,60,64,51,59,61,54,60,47,55,61,55,62,45,77,60,CDM,3,2,Right,"188cm / 6'2""",82kg / 181lb,CM,25,England,SSE Airtricity PD,Derry City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sadou-diallo/230081,,,,,,,13279
13165,14644,Kofi Jeremy Amoako,60,65,47,52,56,59,60,65,65,47,40,61,50,48,48,45,42,44,62,58,41,53,66,55,60,58,50,56,57,57,62,62,64,57,60,62,CDM,3,2,Right,"186cm / 6'1""",77kg / 170lb,,19,Germany,3. Liga,VfL Osnabrück,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kofi-jeremy-amoako/279490,,,,,,,13165
13187,14644,Dan Barden,60,61,62,60,64,23,61,22,25,6,8,45,8,9,17,38,12,14,20,23,10,11,38,49,39,18,39,7,14,7,10,12,38,27,42,20,GK,2,1,Right,"195cm / 6'5""",80kg / 176lb,,23,Wales,EFL League Two,Swindon Town,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dan-barden/248741,61.0,62.0,60.0,61.0,64.0,,13187
13662,14644,Birnir Snær Ingason,60,69,54,53,59,27,61,68,69,57,55,56,52,43,53,55,57,37,55,53,38,59,60,55,59,61,58,20,52,26,24,29,64,56,66,55,LM,4,3,Right,"186cm / 6'1""",78kg / 172lb,LW,27,Iceland,Allsvenskan,Halmstads BK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/birnir-sn-r-ingason/70840,,,,,,,13662
14055,15274,Troy Engseth Nyhammer,59,60,58,52,59,25,56,61,59,61,59,59,56,49,54,57,51,40,53,49,48,58,60,58,59,60,52,13,57,22,25,21,61,57,59,45,ST,3,2,Right,"181cm / 5'11""",75kg / 165lb,RM,18,Norway,Eliteserien,FK Haugesund,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/troy-engseth-nyhammer/277238,,,,,,,14055
13747,15274,Raid Al Ghamdi,59,74,57,55,61,38,62,75,74,59,55,60,59,57,44,52,49,40,64,58,41,63,71,58,52,59,52,48,53,21,41,45,67,61,64,58,ST,3,3,Right,"176cm / 5'9""",77kg / 170lb,,30,Saudi Arabia,ROSHN Saudi League,Al Raed,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/raid-al-ghamdi/221264,,,,,,,13747
14052,15274,Luc Nieuwenhuijs,59,69,56,56,61,27,50,74,65,52,56,57,55,47,59,59,60,59,54,50,58,61,68,71,52,62,45,17,46,22,33,27,62,43,60,31,LM,3,3,Right,"175cm / 5'9""",69kg / 152lb,"RM, LW",17,Holland,Eredivisie,N.E.C. Nijmegen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luc-nieuwenhuijs/73356,,,,,,,14052
13899,15274,Jorge Damián González,59,70,54,57,61,55,59,70,70,55,51,56,55,58,58,50,55,55,61,60,53,63,65,61,39,61,56,54,55,55,54,56,63,59,58,58,RM,3,3,Right,"183cm / 6'0""",73kg / 161lb,RW,21,Paraguay,Sudamericana,Club Nacional,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jorge-damian-gonzalez/268063,,,,,,,13899
13745,15274,James Akintunde,59,70,59,49,60,33,69,71,70,60,60,62,56,54,52,47,51,50,52,38,54,59,70,73,49,59,51,33,50,33,29,28,69,71,71,60,ST,3,2,Right,"175cm / 5'9""",75kg / 165lb,LM,28,England,SSE Airtricity PD,Bohemians,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-akintunde/224866,,,,,,,13745
13930,15274,Harun Ibrahim,59,78,50,57,67,54,61,77,78,57,51,53,46,45,49,56,53,51,60,59,53,65,78,82,56,66,68,53,45,55,56,54,64,61,61,58,CM,3,3,Right,"185cm / 6'1""",76kg / 168lb,RB,21,Sweden,Allsvenskan,GAIS,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/harun-ibrahim/274538,,,,,,,13930
13834,15274,Guilder Cuellar,59,67,59,51,63,22,42,68,67,60,57,66,60,57,55,54,50,37,54,45,52,65,74,83,52,56,49,16,51,22,20,15,47,46,43,33,LW,3,2,Right,"170cm / 5'7""",68kg / 150lb,LM,25,Bolivia,Sudamericana,Universitario,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guilder-cuellar/71537,,,,,,,13834
14536,15758,Tunmise Sobowale,58,77,46,51,57,52,73,75,78,47,49,56,38,25,37,46,55,30,54,53,48,58,65,67,48,54,53,52,50,48,55,52,75,69,79,62,RB,3,2,Right,"181cm / 5'11""",76kg / 168lb,CM,25,Republic of Ireland,EFL League Two,Swindon Town,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tunmise-sobowale/257775,,,,,,,14536
14361,15758,Tim Hoffmann,58,63,25,42,45,58,61,61,65,24,19,39,27,21,25,38,29,22,53,48,25,39,61,60,50,44,50,59,59,55,61,58,66,53,69,49,CB,3,2,Left,"184cm / 6'0""",74kg / 163lb,,19,Germany,3. Liga,FC Erzgebirge Aue,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tim-hoffmann/70951,,,,,,,14361
14348,15758,Pronay Halder,58,38,49,51,54,55,73,43,34,51,42,57,58,45,41,52,38,46,57,54,47,55,53,48,49,55,46,55,54,56,54,51,62,63,76,79,CDM,3,2,Right,"180cm / 5'11""",72kg / 159lb,"CM, CB",31,India,ISL,Jamshedpur FC,"Long Throw, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pronay-halder/231461,,,,,,,14348
14236,15758,Nathan Asiimwe,58,73,34,50,55,53,65,71,75,49,30,40,33,25,39,45,53,36,55,45,42,53,65,67,50,54,49,51,52,54,54,52,67,68,68,55,RB,3,2,Right,"185cm / 6'1""",78kg / 172lb,,19,Uganda,EFL League One,Charlton Ath,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nathan-asiimwe/277343,,,,,,,14236
14464,15758,Montell Ndikom,58,69,54,53,64,32,50,71,68,47,54,65,48,48,51,53,51,42,58,51,49,66,65,70,49,64,61,26,35,35,30,40,49,49,53,42,CAM,3,2,Left,"181cm / 5'11""",78kg / 172lb,CM,19,Germany,Bundesliga 2,Hannover 96,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/montell-ndikom/279907,,,,,,,14464
14463,15758,Mohammad Nawaz,58,59,55,59,62,39,55,37,43,5,9,44,6,6,14,53,10,14,24,22,10,10,60,61,51,17,30,7,11,8,12,12,46,26,30,19,GK,3,1,Right,"174cm / 5'9""",70kg / 154lb,,24,India,ISL,Chennaiyin FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohammad-nawaz/248292,59.0,55.0,59.0,55.0,62.0,,14463
14383,15758,Logan Ketterer,58,54,57,55,52,38,65,37,39,5,5,41,8,5,36,42,12,13,36,34,10,10,38,28,57,21,38,9,20,12,10,10,59,21,63,17,GK,1,1,Right,"191cm / 6'3""",83kg / 183lb,,30,United States,MLS,CF Montréal,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/logan-ketterer/237305,54.0,57.0,55.0,65.0,52.0,,14383
14505,15758,Lilian Raillot,58,63,40,53,57,55,64,61,64,46,35,56,33,35,42,45,45,42,63,58,41,57,63,54,60,55,50,56,54,49,58,59,66,49,71,67,CDM,2,2,Right,"189cm / 6'2""",78kg / 172lb,,20,France,Ligue 2 BKT,FC Metz,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lilian-raillot/272616,,,,,,,14505
14437,15758,Liam McCarron,58,82,47,51,58,52,48,82,82,48,46,52,44,40,54,49,58,40,52,48,41,57,76,73,51,54,44,54,43,51,54,50,53,58,47,36,LB,3,2,Left,"176cm / 5'9""",61kg / 134lb,"RB, LM",23,Scotland,EFL League One,Northampton,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/liam-mc-carron/246154,,,,,,,14437
14394,15758,Kong Min Hyeon,58,61,57,47,58,20,54,60,62,64,58,56,56,44,54,47,47,35,54,34,50,59,58,53,61,57,56,27,57,12,12,18,60,56,55,46,ST,3,3,Right,"182cm / 6'0""",70kg / 154lb,LW,34,Korea Republic,K League 1,Daejeon,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kong-min-hyeon/212759,,,,,,,14394
14537,15758,Jordy Soladio,58,64,58,52,62,18,49,67,62,63,61,53,58,41,63,57,43,35,58,53,47,62,53,72,58,63,60,17,53,15,11,18,47,57,43,55,ST,3,2,Right,"180cm / 5'11""",65kg / 143lb,,26,Belgium,1A Pro League,FCV Dender EH,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordy-soladio/241177,,,,,,,14537
14313,15758,Jordan Eastham,58,58,57,64,60,27,56,30,23,6,7,48,8,9,12,51,13,10,40,45,12,12,45,42,52,18,27,12,10,7,14,13,37,25,37,28,GK,3,1,Right,"181cm / 5'11""",78kg / 172lb,,23,England,EFL Championship,Blackburn Rovers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordan-eastham/256965,58.0,57.0,64.0,56.0,60.0,,14313
14218,15758,Hussain Al Nowaiqi,58,73,39,50,54,52,55,72,73,47,38,40,42,25,38,46,53,36,54,50,30,53,63,72,53,52,40,53,47,51,55,50,55,71,50,46,RB,3,2,Right,"170cm / 5'7""",60kg / 132lb,,28,Saudi Arabia,ROSHN Saudi League,Al Riyadh,Long Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hussain-al-nowaiqi/269429,,,,,,,14218
14315,15758,Guiry Egny,58,63,50,58,58,52,53,62,64,56,48,54,49,47,48,60,54,46,61,59,53,55,55,64,61,60,60,56,39,48,59,47,48,53,55,49,CM,3,3,Right,"178cm / 5'10""",70kg / 154lb,,22,France,Ligue 2 BKT,USL Dunkerque,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guiry-egny/276026,,,,,,,14315
14477,15758,Filip Olsson,58,71,51,56,58,49,61,70,71,60,49,57,55,45,35,60,52,44,60,57,41,57,59,65,55,58,57,49,44,45,55,52,56,60,64,55,CM,3,2,Right,"188cm / 6'2""",80kg / 176lb,,25,Sweden,Allsvenskan,IK Sirius,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/filip-olsson/266266,,,,,,,14477
14323,15758,Feng Gang,58,78,48,58,60,55,50,80,77,53,40,62,55,34,52,58,55,68,59,58,45,55,79,81,56,60,40,60,49,54,57,50,51,64,40,59,CM,3,2,Right,"177cm / 5'10""",64kg / 141lb,,31,China PR,CSL,Qingdao W. Coast,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/feng-gang/222432,,,,,,,14323
14469,15758,Darragh Nugent,58,55,55,57,56,57,64,54,55,59,55,56,54,48,50,59,53,48,60,54,53,55,54,54,57,57,56,56,58,53,61,54,61,65,63,66,CM,3,2,Right,"183cm / 6'0""",72kg / 159lb,"CDM, CAM",23,Republic of Ireland,SSE Airtricity PD,Shamrock Rovers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/darragh-nugent/259472,,,,,,,14469
14562,15758,Aron van Lare,58,61,59,62,60,36,59,36,36,8,6,47,8,6,18,61,11,14,23,28,11,5,39,21,35,14,22,7,14,9,12,14,42,17,44,20,GK,3,1,Right,"196cm / 6'5""",78kg / 172lb,,21,Holland,Eredivisie,NAC Breda,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aron-van-lare/264265,61.0,59.0,62.0,59.0,60.0,,14562
